timestamp,sample,obdConnection,adapterState,ecuSessionState,protocol,pollHealth,sampleRateHz,lastUpdateAge_s,dpfSoot,dpfStatus,dpfTrendArrow,rpm,speed_mph,gear,drivingState,coolant,oilTemp,fuelTemp,airFlowSensorTemp,airManifoldTemp,externalTemp,intakeTemp,ambientTemp,engineTempProxy,heatSoakProxy,thermalMaxProxy,thermalState,mapProxy,boostProxy,boostTargetProxy,boostErrorProxy,railProxy,railTargetProxy,railErrorProxy,baroProxy,dpfDiffProxy,pedalProxy,loadProxy,absLoadProxy,relativeAccel_mps2,relativeAccel_g,relativeAccelState,injFlow,fuelFlowReg,airFlowSetting,airFlowMeasured,airFlowError,egrTarget,egrActual,egrError,airMixerTarget,airMixerActual,airMixerError,turboGeomTarget,turboGeomActual,turboGeomError,batteryV,airCPress_bar,fapTemp,fapDiffPressure,lastRegen_mi,avg10Regen_mi,fapLifeLeft_mi,fapAdditiveVol,fapAdditiveRemain,fapAdditivePercent,inj1FlowCorr,inj2FlowCorr,inj3FlowCorr,inj4FlowCorr,efficiencyScore,effOperatingZone,effLoad,effThermal,effFlow,moodScore,moodThermalComfort,moodStrain,moodDelivery,moodElectrical,moodState
2026-01-01T12:00:06.047+00:00,11,replay,sample/replay,engine/SID807,decoded CSV,100%,2.3364487439016646,0.0,0.522,COLD,·,0.0,0.0,N,clutch,24.0,,23.0,21.0,24.0,21.0,24.0,21.0,24.0,3.0,24.0,cold,986.0,1.0,15.0,-14.0,1.0,0.0,1.0,985.0,0.0,0.0,0.15,0.016666666666666666,0.0,0.0,steady,0.0,0.0,352.0,0.0,-352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,3.6,26.0,0.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,0.0,0.0,0.0,0.0,61.311627906976746,65.0,62.0,51.6,66.0,74.11428571428571,48.8,92.0,74.0,76.0,grumbling
2026-01-01T12:00:06.544+00:00,12,replay,sample/replay,engine/SID807,decoded CSV,100%,2.012072519547206,0.0,0.522,COLD,·,0.0,0.0,N,clutch,24.0,,23.0,21.0,24.0,21.0,24.0,21.0,24.0,3.0,24.0,cold,986.0,1.0,15.0,-14.0,1.0,0.0,1.0,985.0,0.0,0.0,0.15,0.016666666666666666,0.0,0.0,steady,0.0,0.0,352.0,0.0,-352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,3.6,26.0,0.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,0.0,0.0,0.0,0.0,61.311627906976746,65.0,62.0,51.6,66.0,74.11428571428571,48.8,92.0,74.0,76.0,grumbling
2026-01-01T12:00:07.011+00:00,13,replay,sample/replay,engine/SID807,decoded CSV,100%,2.1413275881433984,0.0,0.522,COLD,·,0.0,0.0,N,clutch,24.0,,23.0,21.0,24.0,21.0,24.0,21.0,24.0,3.0,24.0,cold,986.0,0.0,14.0,-14.0,1.0,0.0,1.0,986.0,0.0,0.0,0.13999999999999999,0.0,0.0,0.0,steady,0.0,0.0,352.0,0.0,-352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,3.6,26.0,0.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,0.0,0.0,0.0,0.0,61.311627906976746,65.0,62.0,51.6,66.0,74.11428571428571,48.8,92.0,74.0,76.0,grumbling
2026-01-01T12:00:07.480+00:00,14,replay,sample/replay,engine/SID807,decoded CSV,100%,2.1321957024679112,0.0,0.522,COLD,·,0.0,0.0,N,braking,24.0,,23.0,21.0,24.0,21.0,24.0,21.0,24.0,3.0,24.0,cold,986.0,1.0,15.0,-14.0,1.0,0.0,1.0,985.0,0.0,0.0,0.15,0.016666666666666666,0.0,0.0,steady,0.0,0.0,352.0,0.0,-352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,3.6,26.0,0.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,0.0,0.0,0.0,0.0,61.311627906976746,65.0,62.0,51.6,66.0,74.11428571428571,48.8,92.0,74.0,76.0,grumbling
2026-01-01T12:00:07.950+00:00,15,replay,sample/replay,engine/SID807,decoded CSV,100%,2.127659444951436,0.0,0.522,COLD,·,0.0,0.0,N,braking,24.0,,23.0,21.0,24.0,21.0,24.0,21.0,24.0,3.0,24.0,cold,986.0,-1.0,13.0,-14.0,1.0,0.0,1.0,987.0,0.0,0.0,0.13,0.0,0.0,0.0,steady,0.0,0.0,352.0,0.0,-352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,3.6,26.0,0.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,0.0,0.0,0.0,0.0,61.311627906976746,65.0,62.0,51.6,66.0,74.11428571428571,48.8,92.0,74.0,76.0,grumbling
2026-01-01T12:00:08.398+00:00,16,replay,sample/replay,engine/SID807,decoded CSV,100%,2.232143085221878,0.0,0.522,COLD,·,0.0,0.0,N,braking,24.0,,23.0,21.0,24.0,21.0,24.0,21.0,24.0,3.0,24.0,cold,986.0,0.0,14.0,-14.0,1.0,0.0,1.0,986.0,0.0,0.0,0.13999999999999999,0.0,0.0,0.0,steady,0.0,0.0,352.0,0.0,-352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,3.6,26.0,0.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,0.0,0.0,0.0,0.0,61.311627906976746,65.0,62.0,51.6,66.0,74.11428571428571,48.8,92.0,74.0,76.0,grumbling
2026-01-01T12:00:08.870+00:00,17,replay,sample/replay,engine/SID807,decoded CSV,100%,2.118644590043698,0.0,0.522,COLD,·,203.0,0.0,N,braking,24.0,,23.0,21.0,24.0,21.0,24.0,21.0,24.0,3.0,24.0,cold,984.0,-1.0,15.0,-16.0,6.0,0.0,6.0,985.0,0.0,0.0,6.9,0.0,0.0,0.0,steady,0.0,45.0,352.0,0.0,-352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.6,26.0,0.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,0.0,0.0,0.0,0.0,61.311627906976746,65.0,62.0,51.6,66.0,70.54285714285714,48.8,92.0,74.0,51.0,grumbling
2026-01-01T12:00:09.352+00:00,18,replay,sample/replay,engine/SID807,decoded CSV,100%,2.074688312298587,0.0,0.522,COLD,·,380.0,0.0,N,braking,24.0,,23.0,21.0,23.0,21.0,23.0,21.0,24.0,2.0,24.0,cold,984.0,-1.0,64.0,-65.0,361.0,260.0,101.0,985.0,4.0,0.0,18.282307692307693,23.528141025641027,0.0,0.0,steady,34.300000000000004,27.0,425.0,347.0,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,3.6,26.0,4.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,0.0,0.0,0.0,0.0,63.41773255813953,65.0,62.0,51.6,78.9375,73.3719887955182,48.8,92.0,85.88235294117646,51.0,grumbling
2026-01-01T12:00:09.777+00:00,19,replay,sample/replay,engine/SID807,decoded CSV,100%,2.3529414404635083,0.0,0.522,COLD,·,990.0,0.0,N,idle,24.0,,23.0,21.0,22.0,21.0,22.0,21.0,24.0,1.0,24.0,cold,964.0,-22.0,14.0,-36.0,348.0,320.0,28.0,986.0,7.0,0.0,7.451538461538461,14.09403846153846,0.0,0.0,steady,6.4,27.0,346.0,367.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.700000000000001,3.6,26.0,7.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,5.060000000000002,-7.769999999999982,-2.509999999999991,5.2099999999999795,62.846511627906985,60.0,62.0,51.6,84.0,74.35238095238095,48.8,92.0,90.0,51.0,grumbling
2026-01-01T12:00:10.229+00:00,20,replay,sample/replay,engine/SID807,decoded CSV,100%,2.2123898566587106,0.0,0.522,COLD,·,924.0,0.0,N,idle,24.0,,23.0,20.0,22.0,21.0,22.0,21.0,24.0,1.0,24.0,cold,969.0,-17.0,14.0,-31.0,342.0,320.0,22.0,986.0,11.0,0.0,6.57076923076923,13.440769230769233,0.0,0.0,steady,4.5,26.0,241.0,376.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.100000000000001,3.6,26.0,11.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,7.600000000000023,-11.670000000000016,-3.769999999999982,7.829999999999984,62.39883720930233,60.0,62.0,51.6,81.25,77.23699633699633,48.8,92.0,87.11538461538461,76.0,grumbling
2026-01-01T12:00:10.669+00:00,21,replay,sample/replay,engine/SID807,decoded CSV,100%,2.272726977167089,0.0,0.522,COLD,·,885.0,0.0,N,idle,24.0,,23.0,20.0,21.0,21.0,21.0,21.0,24.0,0.0,24.0,cold,971.0,-15.0,14.0,-29.0,308.0,305.0,3.0,986.0,10.0,0.0,7.313076923076923,13.588910256410257,0.0,0.0,steady,6.300000000000001,27.0,245.0,371.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.200000000000001,3.6,26.0,10.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,5.199999999999989,-7.970000000000027,-2.569999999999993,5.350000000000023,62.520930232558136,60.0,62.0,51.6,82.0,77.40183150183151,48.8,92.0,87.8076923076923,76.0,grumbling
2026-01-01T12:00:11.109+00:00,22,replay,sample/replay,engine/SID807,decoded CSV,100%,2.272726977167089,0.0,0.522,COLD,·,886.0,0.0,N,idle,24.0,,23.0,20.0,21.0,21.0,21.0,21.0,24.0,0.0,24.0,cold,976.0,-10.0,14.0,-24.0,323.0,320.0,3.0,986.0,7.0,0.0,7.724615384615384,11.566282051282052,0.0,0.0,steady,7.5,26.0,255.0,302.0,47.0,10.0,10.0,0.0,0.0,0.0,0.0,75.0,38.0,-37.0,11.9,3.6,26.0,7.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,22.980000000000018,-32.139999999999986,-8.300000000000011,17.45999999999998,62.846511627906985,60.0,62.0,51.6,84.0,77.92380952380952,48.8,92.0,90.0,76.0,grumbling
2026-01-01T12:00:11.610+00:00,23,replay,sample/replay,engine/SID807,decoded CSV,100%,1.996008272792772,0.0,0.522,COLD,·,889.0,0.0,N,idle,24.0,,23.0,20.0,21.0,21.0,21.0,21.0,24.0,0.0,24.0,cold,977.0,-9.0,14.0,-23.0,325.0,327.0,-2.0,986.0,6.0,0.0,7.998205128205128,8.741538461538461,0.0,0.0,steady,7.7,27.0,250.0,224.0,-26.0,13.0,13.0,0.0,0.0,0.0,0.0,75.0,83.0,8.0,11.9,3.6,26.0,6.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,41.06,-40.94,-13.019999999999982,12.899999999999977,62.846511627906985,60.0,62.0,51.6,84.0,77.92380952380952,48.8,92.0,90.0,76.0,grumbling
2026-01-01T12:00:12.047+00:00,24,replay,sample/replay,engine/SID807,decoded CSV,100%,2.2883293296837652,0.0,0.522,COLD,·,871.0,0.0,N,idle,24.0,,23.0,20.0,21.0,21.0,21.0,21.0,24.0,0.0,24.0,cold,977.0,-9.0,14.0,-23.0,326.0,327.0,-1.0,986.0,6.0,0.0,8.075128205128205,9.365128205128205,0.0,0.0,steady,7.9,27.0,251.0,240.0,-11.0,10.0,12.0,2.0,0.0,0.0,0.0,75.0,83.0,8.0,12.100000000000001,3.6,26.0,6.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,60.30000000000001,-44.98000000000002,-20.74000000000001,5.420000000000016,62.846511627906985,60.0,62.0,51.6,84.0,77.92380952380952,48.8,92.0,90.0,76.0,grumbling
2026-01-01T12:00:12.499+00:00,25,replay,sample/replay,engine/SID807,decoded CSV,100%,2.2123898566587106,0.0,0.522,COLD,·,882.0,0.0,N,idle,24.0,,23.0,20.0,21.0,21.0,21.0,21.0,24.0,0.0,24.0,cold,976.0,-9.0,15.0,-24.0,336.0,328.0,8.0,985.0,6.0,0.0,8.591794871794873,10.643461538461539,0.0,0.0,steady,9.200000000000001,27.0,255.0,258.0,3.0,11.0,11.0,0.0,0.0,0.0,0.0,75.0,81.0,6.0,12.4,3.6,26.0,6.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,77.44,-45.51999999999998,-27.19999999999999,-4.720000000000027,62.846511627906985,60.0,62.0,51.6,84.0,80.78095238095237,48.8,92.0,90.0,96.0,grumbling
2026-01-01T12:00:13.027+00:00,26,replay,sample/replay,engine/SID807,decoded CSV,100%,1.8939389765975057,0.0,0.522,COLD,·,847.0,0.0,N,idle,24.0,,23.0,20.0,21.0,21.0,21.0,21.0,24.0,0.0,24.0,cold,977.0,-8.0,15.0,-23.0,340.0,334.0,6.0,985.0,6.0,0.0,7.754871794871796,9.939038461538463,0.0,0.0,steady,7.7,25.0,256.0,257.0,1.0,11.0,11.0,0.0,0.0,0.0,0.0,75.0,79.0,4.0,14.0,3.6,26.0,6.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,94.94,-44.25999999999999,-41.45999999999998,-9.220000000000027,62.846511627906985,60.0,62.0,51.6,84.0,80.78095238095237,48.8,92.0,90.0,96.0,grumbling
2026-01-01T12:00:13.470+00:00,27,replay,sample/replay,engine/SID807,decoded CSV,100%,2.257335944635233,0.0,0.522,COLD,·,857.0,0.0,N,idle,24.0,,23.0,20.0,21.0,21.0,21.0,21.0,24.0,0.0,24.0,cold,979.0,-8.0,13.0,-21.0,350.0,340.0,10.0,987.0,6.0,0.0,9.551794871794874,12.528461538461539,0.0,0.0,steady,13.100000000000001,23.0,274.0,268.0,-6.0,10.0,11.0,1.0,0.0,0.0,0.0,75.0,78.0,3.0,14.100000000000001,3.6,26.0,6.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,101.44,-44.80000000000001,-47.75999999999999,-8.879999999999995,62.846511627906985,60.0,62.0,51.6,84.0,80.78095238095237,48.8,92.0,90.0,96.0,grumbling
2026-01-01T12:00:13.920+00:00,28,replay,sample/replay,engine/SID807,decoded CSV,100%,2.222223164123181,0.0,0.522,COLD,·,865.0,0.0,N,idle,24.0,,23.0,20.0,21.0,21.0,21.0,21.0,24.0,0.0,24.0,cold,978.0,-8.0,14.0,-22.0,334.0,348.0,-14.0,986.0,6.0,1.0,10.157435897435898,12.303269230769232,0.0,0.0,steady,13.600000000000001,23.0,260.0,259.0,-1.0,11.0,11.0,0.0,0.0,0.0,0.0,75.0,77.0,2.0,14.5,3.6,26.0,6.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,94.25999999999999,-41.18000000000001,-44.69999999999999,-8.379999999999995,62.846511627906985,60.0,62.0,51.6,84.0,80.78095238095237,48.8,92.0,90.0,96.0,grumbling
2026-01-01T12:00:14.382+00:00,29,replay,sample/replay,engine/SID807,decoded CSV,100%,2.1645015479141216,0.0,0.522,COLD,·,1021.0,0.0,N,idle,24.0,,23.0,20.0,21.0,21.0,21.0,21.0,24.0,0.0,24.0,cold,979.0,-8.0,13.0,-21.0,338.0,347.0,-9.0,987.0,6.0,6.0,10.544615384615385,12.02878205128205,0.0,0.0,steady,10.100000000000001,23.0,275.0,273.0,-2.0,9.0,11.0,2.0,0.0,0.0,0.0,75.0,77.0,2.0,14.3,3.6,26.0,6.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,90.07999999999998,-37.19999999999999,-42.80000000000001,-10.079999999999984,62.846511627906985,60.0,62.0,51.6,84.0,80.78095238095237,48.8,92.0,90.0,96.0,grumbling
2026-01-01T12:00:14.888+00:00,30,replay,sample/replay,engine/SID807,decoded CSV,100%,1.9762844210905246,0.0,0.528,COLD,·,1309.0,0.0,N,idle,24.0,,23.0,20.0,21.0,21.0,21.0,21.0,24.0,0.0,24.0,cold,966.0,-20.0,48.0,-68.0,619.0,582.0,37.0,986.0,10.0,9.0,14.588205128205129,17.66403846153846,0.0,0.0,steady,12.9,23.0,264.0,319.0,55.0,8.0,7.0,-1.0,0.0,0.0,0.0,75.0,78.0,3.0,14.100000000000001,3.6,26.0,10.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,0.0,0.0,0.0,0.0,61.391248658318425,54.78530769230769,62.0,51.6,84.0,80.78095238095237,48.8,92.0,90.0,96.0,grumbling
2026-01-01T12:00:15.331+00:00,31,replay,sample/replay,engine/SID807,decoded CSV,100%,2.2573371595133893,0.0,0.528,COLD,·,1286.0,0.0,N,idle,24.0,,23.0,20.0,21.0,21.0,21.0,21.0,24.0,0.0,24.0,cold,971.0,-15.0,49.0,-64.0,556.0,551.0,5.0,986.0,10.0,11.0,14.206923076923077,14.74525641025641,0.0,0.0,steady,10.600000000000001,23.0,265.0,278.0,13.0,12.0,11.0,-1.0,0.0,0.0,0.0,75.0,77.0,2.0,14.3,3.6,26.0,10.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,0.0,0.0,0.0,0.0,61.18796779964222,54.05688461538462,62.0,51.6,84.0,80.78095238095237,48.8,92.0,90.0,96.0,grumbling
2026-01-01T12:00:15.779+00:00,32,replay,sample/replay,engine/SID807,decoded CSV,100%,2.2321418973108207,0.0,0.528,COLD,·,1155.0,0.0,N,idle,24.0,,23.0,20.0,21.0,21.0,21.0,21.0,24.0,0.0,24.0,cold,978.0,-8.0,56.0,-64.0,588.0,578.0,10.0,986.0,9.0,11.0,15.533846153846154,16.911346153846154,0.0,0.0,steady,13.4,23.0,278.0,313.0,35.0,12.0,12.0,0.0,0.0,0.0,0.0,75.0,76.0,1.0,14.3,3.6,26.0,9.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,0.0,0.0,0.0,0.0,61.02133094812165,53.45976923076923,62.0,51.6,84.0,80.78095238095237,48.8,92.0,90.0,96.0,grumbling
2026-01-01T12:00:16.208+00:00,33,replay,sample/replay,engine/SID807,decoded CSV,100%,2.331002869915681,0.0,0.528,COLD,·,1241.0,1.242742,N,clutch,24.0,,23.0,20.0,21.0,21.0,21.0,21.0,24.0,0.0,24.0,cold,972.0,-14.0,82.0,-96.0,660.0,654.0,6.0,986.0,10.0,12.0,18.342820512820513,18.73282051282051,1.2950011937551873,0.1320533713097936,pulling,17.8,23.0,311.0,296.0,-15.0,7.0,7.0,0.0,0.0,0.0,0.0,80.0,78.0,-2.0,14.5,3.6,26.0,10.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,0.0,0.0,0.0,0.0,74.13001715751231,65.0,90.34604918486863,51.6,84.0,80.78095238095237,48.8,92.0,90.0,96.0,grumbling
2026-01-01T12:00:16.654+00:00,34,replay,sample/replay,engine/SID807,decoded CSV,100%,2.242151967754696,0.0,0.528,COLD,·,1298.0,1.8641130000000001,N,clutch,24.0,,23.0,20.0,21.0,21.0,21.0,21.0,24.0,0.0,24.0,cold,973.0,-12.0,94.0,-106.0,674.0,662.0,12.0,985.0,10.0,14.0,18.716153846153844,19.341153846153844,0.6228197983574137,0.06350994461486989,gaining,16.5,23.0,314.0,318.0,4.0,8.0,7.0,-1.0,0.0,0.0,0.0,77.0,77.0,0.0,14.3,3.6,27.0,10.0,318.763323,621.992371,10294.874728,940.0,164.0,14.855072463768115,0.0,0.0,0.0,0.0,74.00101198955366,65.0,90.20956770338715,51.6,83.5,80.78095238095237,48.8,92.0,90.0,96.0,grumbling
